hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date
City Hotel,0,0.0,2016,April,17,19,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,207,0,Transient,70.03,0,0,Check-Out,2016-04-22,2016-04-19
Resort Hotel,0,50.0,2017,February,8,25,2.0,1.0,2,0.0,1.0,BB,,Direct,Direct,0,0,0,A,A,2,No Deposit,250,207,0,Transient,39.6,0,1,Check-Out,2017-02-28,2017-02-25
City Hotel,0,69.0,2015,September,37,9,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Check-Out,2015-09-11,2015-09-09
City Hotel,1,29.0,2017,March,11,15,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,115.2,0,0,No-Show,2017-03-15,2017-03-15
City Hotel,0,47.0,2016,April,18,29,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,132.6,0,2,Check-Out,2016-05-03,2016-04-29
City Hotel,0,115.0,2017,July,30,24,1.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,125.0,0,1,Check-Out,2017-07-27,2017-07-24
City Hotel,0,27.0,2016,November,47,13,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,207,0,Transient,96.9,0,2,Check-Out,2016-11-17,2016-11-13
City Hotel,1,156.0,2017,April,17,26,0.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,207,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26
City Hotel,0,55.0,2016,October,42,13,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,207,0,Transient,102.04,0,4,Check-Out,2016-10-16,2016-10-13
Resort Hotel,0,100.0,2017,April,17,29,2.0,1.0,2,0.0,0.0,Undefined,,Groups,TA/TO,0,0,0,D,D,0,No Deposit,385,207,0,Transient-Party,93.0,0,0,Check-Out,2017-05-02,2017-04-29
City Hotel,0,39.0,2016,February,10,28,2.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient-Party,72.2,0,1,Check-Out,2016-03-03,2016-02-28
City Hotel,0,169.0,2017,July,28,10,1.0,0.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,1,D,D,0,No Deposit,9,207,0,Group,152.1,0,3,Check-Out,2017-07-11,2017-07-10
City Hotel,0,163.0,2016,April,15,9,2.0,5.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,207,0,Transient,73.37,0,1,Check-Out,2016-04-16,2016-04-09
Resort Hotel,0,228.0,2017,June,23,6,2.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143,436,0,Group,87.13,0,0,Check-Out,2017-06-13,2017-06-06
Resort Hotel,1,190.0,2017,July,29,17,2.0,5.0,3,0.0,0.0,Undefined,,Direct,Direct,0,0,0,D,D,3,No Deposit,250,207,0,Transient,211.89000000000001,0,0,Canceled,2017-07-03,2017-07-17
City Hotel,1,6.0,2017,March,11,15,0.0,2.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,B,B,0,No Deposit,14,207,0,Transient,100.6,0,0,Canceled,2017-03-10,2017-03-15
Resort Hotel,1,5.0,2016,January,5,27,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,14,373,0,Transient,39.0,0,0,Canceled,2016-01-26,2016-01-27
Resort Hotel,0,57.0,2016,October,43,16,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,68.0,0,2,Check-Out,2016-10-21,2016-10-16
City Hotel,1,15.0,2017,May,20,15,1.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,150.0,0,1,Canceled,2017-05-06,2017-05-15
City Hotel,0,153.0,2017,May,19,11,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,135.0,0,2,Check-Out,2017-05-13,2017-05-11
City Hotel,0,186.0,2017,March,13,27,1.0,3.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,119.0,0,3,Check-Out,2017-03-31,2017-03-27
Resort Hotel,0,70.0,2016,May,21,19,2.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Contract,39.4,0,0,Check-Out,2016-05-26,2016-05-19
Resort Hotel,0,22.0,2017,February,7,13,1.0,3.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,207,0,Transient,46.4,0,0,Check-Out,2017-02-17,2017-02-13
Resort Hotel,0,1.0,2017,June,26,30,0.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,14,207,0,Transient,96.0,1,0,Check-Out,2017-07-01,2017-06-30
City Hotel,1,385.875,2017,February,5,1,0.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,207,0,Transient,60.0,0,0,Canceled,2016-12-07,2017-02-01
City Hotel,0,193.0,2016,September,40,30,1.0,2.0,2,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,132.0,0,0,Check-Out,2016-10-03,2016-09-30
City Hotel,1,94.0,2016,October,41,7,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,118.8,0,0,Canceled,2016-07-20,2016-10-07
Resort Hotel,1,86.0,2017,January,3,20,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,42.0,0,1,Canceled,2016-11-08,2017-01-20
City Hotel,1,104.0,2017,May,20,15,1.0,2.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,160.0,0,0,Canceled,2017-01-31,2017-05-15
City Hotel,1,313.0,2015,August,35,26,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,2017-06-08
Resort Hotel,0,14.0,2016,March,10,2,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,207,0,Transient,68.0,0,0,Check-Out,2016-03-04,2016-03-02
City Hotel,1,102.0,2015,October,42,16,0.0,2.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,207,0,Transient-Party,101.5,0,0,Canceled,2015-07-06,2015-10-16
City Hotel,1,197.0,2016,August,45,30,2.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,82.5,0,0,Canceled,2016-05-11,2017-06-08
City Hotel,1,327.0,2015,September,37,9,2.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,4,207,0,Transient-Party,76.0,0,0,Canceled,2015-08-07,2015-09-09
City Hotel,0,144.0,2016,September,39,23,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,129.6,0,2,Check-Out,2016-09-28,2016-09-23
City Hotel,0,70.0,2017,February,7,15,0.0,4.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,B,0,No Deposit,14,242,0,Transient-Party,78.0,0,0,Check-Out,2017-02-19,2017-02-15
Resort Hotel,0,0.0,2017,January,3,19,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,48.0,0,1,Check-Out,2017-01-21,2017-01-19
Resort Hotel,1,195.0,2016,September,39,22,2.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,243,207,0,Contract,51.85,0,0,Canceled,2016-08-05,2016-09-22
City Hotel,0,203.0,2017,August,32,7,3.0,6.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394,207,0,Transient,80.1,0,0,Check-Out,2017-08-16,2017-08-07
City Hotel,0,336.0,2016,September,39,21,1.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,207,0,Transient-Party,78.0,0,0,Check-Out,2016-09-26,2016-09-21
Resort Hotel,1,81.0,2016,February,6,6,2.0,5.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,70.2,0,1,Canceled,2016-01-18,2016-02-06
City Hotel,1,385.875,2016,December,49,3,2.0,1.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,154.0,0,1,Canceled,2016-11-14,2016-12-03
City Hotel,0,32.0,2015,November,47,20,0.0,2.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,207,0,Transient-Party,73.0,0,0,Check-Out,2015-11-22,2015-11-20
City Hotel,0,226.0,2016,April,18,29,2.0,3.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,95.4,0,2,Check-Out,2016-05-04,2016-04-29
Resort Hotel,0,152.0,2017,April,14,5,0.0,4.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,B,1,No Deposit,14,223,0,Transient-Party,42.0,0,0,Check-Out,2017-04-09,2017-04-05
City Hotel,0,9.0,2016,April,18,28,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,207,0,Transient,133.5,0,1,Check-Out,2016-05-02,2016-04-28
City Hotel,1,30.0,2015,August,32,8,2.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,2015-08-08
City Hotel,0,213.0,2017,August,35,28,1.0,3.0,1,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,207,0,Transient-Party,104.0,0,0,Check-Out,2017-09-01,2017-08-28
City Hotel,1,75.0,2016,April,18,29,2.0,3.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,135.15,0,0,Canceled,2016-04-02,2016-04-29
City Hotel,0,42.0,2016,March,13,20,2.0,2.0,3,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,207,0,Transient,180.16,0,1,Check-Out,2016-03-24,2016-03-20
Resort Hotel,1,18.0,2016,May,22,27,0.0,2.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,207,0,Transient,145.0,0,1,Canceled,2016-05-14,2016-05-27
City Hotel,0,1.0,2016,May,22,28,1.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,130.0,0,1,Check-Out,2016-05-30,2016-05-28
City Hotel,0,2.0,2016,April,17,20,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,1,0,6,A,A,0,No Deposit,14,40,0,Transient-Party,67.0,1,0,Check-Out,2016-04-21,2016-04-20
City Hotel,1,124.0,2017,April,14,8,1.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,99.0,0,1,Canceled,2017-03-31,2017-04-08
City Hotel,1,50.0,2016,January,5,29,1.0,2.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,72.9,0,0,Canceled,2015-12-23,2016-01-29
Resort Hotel,0,14.0,2016,October,44,28,2.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,44.0,1,0,Check-Out,2016-11-01,2016-10-28
City Hotel,0,54.0,2015,October,40,3,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Contract,100.2,0,1,Check-Out,2015-10-06,2015-10-03
Resort Hotel,1,289.0,2017,July,30,25,0.0,4.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,207,0,Transient,172.8,0,0,Canceled,2017-04-19,2017-07-25
Resort Hotel,0,80.0,2016,April,15,3,1.0,0.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,52.2,0,1,Check-Out,2016-04-04,2016-04-03
Resort Hotel,1,22.0,2016,December,50,8,0.0,3.0,2,0.0,0.0,Undefined,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,207,0,Transient-Party,80.0,0,0,Canceled,2016-12-03,2016-12-08
Resort Hotel,1,74.0,2017,February,7,18,1.0,1.0,2,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14,498,0,Transient-Party,40.0,0,0,Canceled,2017-02-01,2017-02-18
City Hotel,1,26.0,2016,December,51,12,2.0,5.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,154,207,0,Transient,75.0,0,0,Canceled,2016-11-29,2016-12-12
City Hotel,0,22.0,2017,July,28,11,0.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,130.0,0,2,Check-Out,2017-07-12,2017-07-11
City Hotel,0,19.0,2015,September,39,20,1.0,0.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,E,1,No Deposit,14,84,0,Transient,124.0,0,0,Check-Out,2015-09-21,2015-09-20
City Hotel,0,0.0,2016,July,31,28,0.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,1,No Deposit,14,207,0,Transient,139.0,0,0,Check-Out,2016-07-30,2016-07-28
Resort Hotel,1,77.0,2015,September,40,28,1.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,207,0,Transient,74.6,0,1,Canceled,2015-07-25,2015-09-28
Resort Hotel,0,80.0,2016,April,15,7,0.0,3.0,2,0.0,0.0,Undefined,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,67,207,0,Transient-Party,68.0,0,0,Check-Out,2016-04-10,2016-04-07
City Hotel,0,237.0,2017,April,17,28,1.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,72.42,0,2,Check-Out,2017-05-01,2017-04-28
Resort Hotel,1,3.0,2016,June,24,6,1.0,0.0,2,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,H,0,No Deposit,14,207,0,Transient,65.0,0,0,Canceled,2016-06-03,2016-06-06
City Hotel,0,2.0,2017,August,31,3,0.0,1.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,509,207,0,Transient-Party,166.0,0,0,Check-Out,2017-08-04,2017-06-08
City Hotel,0,93.0,2016,July,29,12,0.0,2.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,137.7,0,2,Check-Out,2016-07-14,2016-07-12
Resort Hotel,0,282.0,2017,June,24,16,2.0,5.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,D,D,0,No Deposit,250,207,0,Transient-Party,93.6,0,0,Check-Out,2017-06-23,2017-06-16
City Hotel,1,36.0,2017,July,30,29,2.0,2.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,207,0,Transient,211.89000000000001,0,1,Canceled,2017-06-28,2017-07-29
City Hotel,1,57.0,2016,May,20,13,2.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,109.65,0,0,Canceled,2016-04-19,2016-05-13
Resort Hotel,0,140.0,2016,April,18,28,2.0,5.0,2,0.0,0.0,HB,,Direct,Direct,0,0,0,G,G,0,No Deposit,250,207,0,Transient,143.0,0,0,Check-Out,2016-05-05,2016-04-28
Resort Hotel,0,123.0,2017,June,26,26,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240,207,0,Transient,134.0,1,1,Check-Out,2017-06-30,2017-06-26
City Hotel,0,5.0,2016,November,46,6,2.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,106.68,0,1,Check-Out,2016-11-11,2016-11-06
City Hotel,1,152.0,2017,April,16,22,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,58,207,0,Transient,105.0,0,0,Canceled,2016-11-21,2017-04-22
City Hotel,1,48.0,2015,November,46,12,1.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,207,0,Contract,115.2,0,2,Canceled,2015-09-28,2015-11-12
City Hotel,1,328.0,2015,September,37,10,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Contract,62.0,0,0,Canceled,2015-01-01,2015-09-10
Resort Hotel,0,195.0,2016,August,32,4,2.0,5.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,207,0,Contract,116.1,0,0,Check-Out,2016-08-11,2016-08-04
City Hotel,0,8.0,2017,April,17,24,1.0,0.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,14,207,0,Transient,211.89000000000001,1,3,Check-Out,2017-04-25,2017-04-24
City Hotel,1,4.0,2016,February,8,15,1.0,3.0,3,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,207,0,Transient,92.65,0,1,Canceled,2016-02-13,2016-02-15
City Hotel,0,159.0,2016,August,39,19,1.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,240,207,0,Transient-Party,144.0,0,0,Check-Out,2016-09-22,2017-06-08
City Hotel,0,385.875,2017,July,28,12,0.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,207,0,Transient-Party,112.67,0,1,Check-Out,2017-07-15,2017-07-12
Resort Hotel,0,153.0,2017,January,1,2,1.0,3.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,207,0,Transient,55.8,0,2,Check-Out,2017-01-06,2017-01-02
City Hotel,1,385.875,2016,October,44,27,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient,62.0,0,0,Canceled,2015-10-21,2016-10-27
City Hotel,0,316.0,2016,May,22,26,0.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,B,0,No Deposit,14,207,0,Transient-Party,110.0,0,0,Check-Out,2016-05-29,2016-05-26
Resort Hotel,1,221.0,2017,April,18,30,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,71.43,0,0,Canceled,2016-10-13,2017-04-30
City Hotel,0,124.0,2016,May,20,13,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,207,0,Transient,117.1,0,1,Check-Out,2016-05-16,2016-05-13
City Hotel,1,37.0,2016,October,42,13,0.0,3.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,207,0,Transient-Party,95.0,0,0,Canceled,2016-09-06,2016-10-13
Resort Hotel,0,133.0,2016,June,24,6,1.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,40,207,0,Contract,64.9,0,0,Check-Out,2016-06-11,2016-06-06
City Hotel,0,119.0,2016,April,15,4,1.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,207,0,Transient-Party,71.0,0,1,Check-Out,2016-04-08,2016-04-04
City Hotel,1,212.0,2017,April,13,1,2.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,296,207,50,Transient-Party,98.0,0,0,Canceled,2017-01-10,2017-04-01
Resort Hotel,0,0.0,2015,September,36,2,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,88,207,0,Transient,134.0,0,0,Check-Out,2015-09-03,2015-09-02
City Hotel,1,11.0,2016,May,23,31,0.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,207,0,Transient,119.0,0,1,Canceled,2016-05-25,2016-05-31
City Hotel,1,10.0,2016,November,46,10,0.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,207,0,Transient,120.0,0,0,Canceled,2016-11-02,2016-11-10
City Hotel,1,133.0,2016,August,33,9,0.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,114.3,0,0,Canceled,2016-04-08,2016-08-09
Resort Hotel,0,192.0,2017,August,33,14,1.0,5.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,207,0,Transient,211.89000000000001,0,2,Check-Out,2017-08-20,2017-08-14
Resort Hotel,0,37.0,2015,August,36,30,2.0,1.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,115.2,1,0,Check-Out,2015-09-02,2015-08-30
Resort Hotel,0,6.0,2017,May,22,31,0.0,2.0,1,0.0,0.0,BB,,Corporate,Corporate,1,0,8,A,A,0,No Deposit,14,290,0,Transient-Party,75.0,0,0,Check-Out,2017-06-02,2017-05-31
Resort Hotel,1,62.0,2016,August,27,1,0.0,2.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,G,A,0,No Deposit,240,207,0,Transient,211.89000000000001,0,0,Canceled,2016-05-01,2017-06-08
City Hotel,0,9.0,2016,March,13,22,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,141.0,0,0,Check-Out,2016-03-25,2016-03-22
City Hotel,0,163.0,2015,August,34,19,2.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,76.5,0,2,Check-Out,2015-08-25,2015-08-19
City Hotel,0,0.0,2016,May,21,17,0.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,135.0,0,0,Check-Out,2016-05-18,2016-05-17
Resort Hotel,0,31.0,2017,April,17,23,2.0,4.0,1,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,2,No Deposit,298,207,0,Transient-Party,74.0,0,0,Check-Out,2017-04-29,2017-04-23
Resort Hotel,0,151.0,2017,April,14,4,0.0,5.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,D,D,4,No Deposit,14,223,0,Transient-Party,49.0,1,0,Check-Out,2017-04-09,2017-04-04
City Hotel,1,18.0,2015,September,37,11,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,207,0,Contract,116.75,0,1,Canceled,2015-09-07,2015-09-11
City Hotel,1,276.0,2015,July,30,20,1.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,2015-07-20
City Hotel,1,105.0,2017,May,20,19,0.0,2.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,160.0,0,0,Canceled,2017-02-03,2017-05-19
City Hotel,1,270.0,2016,April,17,20,0.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,207,187,Transient-Party,62.8,0,0,Canceled,2016-01-28,2016-04-20
City Hotel,1,215.0,2017,June,26,28,0.0,4.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,110.0,0,0,Canceled,2016-11-25,2017-06-28
City Hotel,1,117.0,2016,August,35,22,1.0,4.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,159.3,0,0,Canceled,2016-05-22,2016-08-22
City Hotel,1,111.0,2016,July,29,13,0.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,207,0,Transient,72.25,0,0,Canceled,2016-03-25,2016-07-13
Resort Hotel,0,233.0,2016,September,39,18,1.0,0.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,14,207,0,Transient-Party,104.0,0,1,Check-Out,2016-09-19,2016-09-18
City Hotel,0,1.0,2015,August,32,5,0.0,2.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,3,No Deposit,14,207,0,Transient-Party,75.0,0,1,Check-Out,2015-08-07,2015-08-05
City Hotel,0,4.0,2015,August,35,25,0.0,4.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Check-Out,2015-08-29,2015-08-25
City Hotel,1,45.0,2017,June,24,14,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,152.0,0,1,Canceled,2017-06-09,2017-06-14
City Hotel,0,1.0,2017,April,14,5,0.0,2.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,95.0,0,0,Check-Out,2017-04-07,2017-04-05
City Hotel,1,178.0,2017,June,23,9,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,86,207,0,Transient,130.0,0,0,Canceled,2016-12-13,2017-06-09
City Hotel,0,0.0,2017,January,1,2,1.0,2.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,D,D,1,No Deposit,14,207,0,Transient,109.33,0,0,Check-Out,2017-01-05,2017-01-02
City Hotel,1,44.0,2016,February,8,17,0.0,3.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,207,3,Transient,75.0,0,0,Canceled,2016-01-16,2016-02-17
City Hotel,0,288.0,2016,August,19,5,0.0,3.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,236,Transient-Party,81.67,0,0,Check-Out,2016-05-08,2017-06-08
